item1,item1Label,item2,item2Label
http://www.wikidata.org/entity/Q6334478,Category:Deaths in Canada,http://www.wikidata.org/entity/Q6015780,Category:Births in Canada
http://www.wikidata.org/entity/Q424571,accessory mineral,http://www.wikidata.org/entity/Q6016962,essential mineral
http://www.wikidata.org/entity/Q6839466,Category:Films shot in the United States,http://www.wikidata.org/entity/Q6021191,Category:Films set in the United States
http://www.wikidata.org/entity/Q8458076,Category:Films shot in Cuba,http://www.wikidata.org/entity/Q6022136,Category:Films set in Cuba
http://www.wikidata.org/entity/Q1514947,capacitor discharge ignition,http://www.wikidata.org/entity/Q6027306,inductive discharge ignition
http://www.wikidata.org/entity/Q11397563,Template:Lc,http://www.wikidata.org/entity/Q6028029,Template:Allcaps
http://www.wikidata.org/entity/Q7111960,Outer Brass,http://www.wikidata.org/entity/Q6035332,Inner Brass
http://www.wikidata.org/entity/Q4120409,maternal uncle,http://www.wikidata.org/entity/Q6035384,maternal aunt
http://www.wikidata.org/entity/Q5992509,paternal aunt,http://www.wikidata.org/entity/Q6035384,maternal aunt
http://www.wikidata.org/entity/Q43456933,organic ion,http://www.wikidata.org/entity/Q6036601,inorganic ion
http://www.wikidata.org/entity/Q789818,external rotor motor,http://www.wikidata.org/entity/Q6036961,Inrunner
http://www.wikidata.org/entity/Q8366509,Category:Death in Israel,http://www.wikidata.org/entity/Q6037884,Category:Births in Israel
http://www.wikidata.org/entity/Q3354893,internal binary operation,http://www.wikidata.org/entity/Q6051489,binary function that is not an internal binary operation
http://www.wikidata.org/entity/Q3666864,Chavismo,http://www.wikidata.org/entity/Q6051650,Chavism opposition
http://www.wikidata.org/entity/Q205985,goddess,http://www.wikidata.org/entity/Q6058157,god
http://www.wikidata.org/entity/Q1286836,Extracellular digestion,http://www.wikidata.org/entity/Q6058347,Intracellular digestion
http://www.wikidata.org/entity/Q7112928,outro,http://www.wikidata.org/entity/Q6058771,intro sequence
http://www.wikidata.org/entity/Q4374347,voluntary action,http://www.wikidata.org/entity/Q6061399,involuntary action
http://www.wikidata.org/entity/Q5056,Template:Support,http://www.wikidata.org/entity/Q6064718,Template:Oppose
http://www.wikidata.org/entity/Q1061987,2006–07 Segunda División,http://www.wikidata.org/entity/Q6086304,2006-07 Segunda División
http://www.wikidata.org/entity/Q1034138,Italy men's national canoe polo team,http://www.wikidata.org/entity/Q6093847,Italy women's national canoe polo team
http://www.wikidata.org/entity/Q2071526,chemoautotroph,http://www.wikidata.org/entity/Q6094951,chemoheterotroph
http://www.wikidata.org/entity/Q3331077,black and white film developing,http://www.wikidata.org/entity/Q6106912,color film developing
http://www.wikidata.org/entity/Q4473586,Q4473586,http://www.wikidata.org/entity/Q6107352,Q6107352
http://www.wikidata.org/entity/Q5560770,zone under the control of the nationalist faction,http://www.wikidata.org/entity/Q6123746,Republican zone
http://www.wikidata.org/entity/Q3178617,jidaimono,http://www.wikidata.org/entity/Q6126478,sewamono
http://www.wikidata.org/entity/Q52191383,Governor Eyre Defense and Aid Committee,http://www.wikidata.org/entity/Q6127284,Jamaica Committee
http://www.wikidata.org/entity/Q91783722,rural society,http://www.wikidata.org/entity/Q6131090,urban society
http://www.wikidata.org/entity/Q9217737,Category:Deaths in Bordeaux,http://www.wikidata.org/entity/Q6140721,Category:Births in Bordeaux
http://www.wikidata.org/entity/Q9085982,Type IIA string theory,http://www.wikidata.org/entity/Q6141915,Type IIB string theory
http://www.wikidata.org/entity/Q20982946,Hokushin-ron,http://www.wikidata.org/entity/Q6150938,Nanshin-ron
http://www.wikidata.org/entity/Q8365370,Category:Deaths in Australia,http://www.wikidata.org/entity/Q6157553,Category:Births in Australia
http://www.wikidata.org/entity/Q3449861,Japan women's national softball team,http://www.wikidata.org/entity/Q6158001,Japan men's national softball team
http://www.wikidata.org/entity/Q84104,Japan national futsal team,http://www.wikidata.org/entity/Q6158052,Japan women's national futsal team
http://www.wikidata.org/entity/Q5956852,Japan national rugby union team (sevens),http://www.wikidata.org/entity/Q6158054,Japan women's national rugby union team (sevens)
http://www.wikidata.org/entity/Q97816799,Allied prisoners of war in the Far East and Pacific,http://www.wikidata.org/entity/Q6158958,Japanese prisoners of war in World War II
http://www.wikidata.org/entity/Q6166557,Q6166557,http://www.wikidata.org/entity/Q6166554,Q6166554
http://www.wikidata.org/entity/Q6166554,Q6166554,http://www.wikidata.org/entity/Q6166557,Q6166557
http://www.wikidata.org/entity/Q21007816,Q21007816,http://www.wikidata.org/entity/Q6179954,Q6179954
http://www.wikidata.org/entity/Q21000580,Q21000580,http://www.wikidata.org/entity/Q6190582,Q6190582
http://www.wikidata.org/entity/Q17105836,ritual slaughter,http://www.wikidata.org/entity/Q6191001,Jhatka
http://www.wikidata.org/entity/Q15074285,Category:Deaths in Benalmádena,http://www.wikidata.org/entity/Q6196462,Q6196462
http://www.wikidata.org/entity/Q18753949,"Category:Deaths in Benavente, Zamora",http://www.wikidata.org/entity/Q6196478,Q6196478
http://www.wikidata.org/entity/Q18754161,Category:Deaths in Calatayud,http://www.wikidata.org/entity/Q6197027,Q6197027
http://www.wikidata.org/entity/Q110553419,Q110553419,http://www.wikidata.org/entity/Q6204069,Q6204069
http://www.wikidata.org/entity/Q16270649,Category:Deaths in Chiclana de la Frontera,http://www.wikidata.org/entity/Q6205133,Q6205133
http://www.wikidata.org/entity/Q131246,Oedipus complex,http://www.wikidata.org/entity/Q6207067,Jocasta complex
http://www.wikidata.org/entity/Q26878344,Category:Ambassadors of Belgium to Argentina,http://www.wikidata.org/entity/Q6226347,Category:Ambassadors of Argentina to Belgium
http://www.wikidata.org/entity/Q16738201,Category:Ambassadors of Argentina to Israel,http://www.wikidata.org/entity/Q6226749,Category:Ambassadors of Israel to Argentina
http://www.wikidata.org/entity/Q6524553,Category:Companies by year of establishment,http://www.wikidata.org/entity/Q6228089,Category:Companies by year of disestablishment
http://www.wikidata.org/entity/Q32666989,Q32666989,http://www.wikidata.org/entity/Q6234788,Q6234788
http://www.wikidata.org/entity/Q7147218,Category:States and territories established in 1858,http://www.wikidata.org/entity/Q6237343,Category:States and territories disestablished in 1858
http://www.wikidata.org/entity/Q8816257,Category:States and territories established in 1881,http://www.wikidata.org/entity/Q6237368,Category:States and territories disestablished in 1881
http://www.wikidata.org/entity/Q7147477,Category:States and territories established in 1910,http://www.wikidata.org/entity/Q6237386,Category:States and territories disestablished in 1910
http://www.wikidata.org/entity/Q7147488,Category:States and territories established in 1912,http://www.wikidata.org/entity/Q6237388,Category:States and territories disestablished in 1912
http://www.wikidata.org/entity/Q7147494,Category:States and territories established in 1913,http://www.wikidata.org/entity/Q6237390,Category:States and territories disestablished in 1913
http://www.wikidata.org/entity/Q8816277,Category:States and territories established in 1914,http://www.wikidata.org/entity/Q6237392,Category:States and territories disestablished in 1914
http://www.wikidata.org/entity/Q8816278,Category:States and territories established in 1916,http://www.wikidata.org/entity/Q6237394,Category:States and territories disestablished in 1916
http://www.wikidata.org/entity/Q7238413,Category:States and territories established in 1917,http://www.wikidata.org/entity/Q6237396,Category:States and territories disestablished in 1917
http://www.wikidata.org/entity/Q7147511,Category:States and territories established in 1918,http://www.wikidata.org/entity/Q6237397,Category:States and territories disestablished in 1918
http://www.wikidata.org/entity/Q7147505,Category:States and territories established in 1919,http://www.wikidata.org/entity/Q6237399,Category:States and territories disestablished in 1919
http://www.wikidata.org/entity/Q7147492,Category:States and territories established in 1920,http://www.wikidata.org/entity/Q6237401,Category:States and territories disestablished in 1920
http://www.wikidata.org/entity/Q7147512,Category:States and territories established in 1921,http://www.wikidata.org/entity/Q6237403,Category:States and territories disestablished in 1921
http://www.wikidata.org/entity/Q7147640,Category:States and territories established in 1922,http://www.wikidata.org/entity/Q6237405,Category:States and territories disestablished in 1922
http://www.wikidata.org/entity/Q7147644,Category:States and territories established in 1923,http://www.wikidata.org/entity/Q6237407,Category:States and territories disestablished in 1923
http://www.wikidata.org/entity/Q8816281,Category:States and territories established in 1924,http://www.wikidata.org/entity/Q6237409,Category:States and territories disestablished in 1924
http://www.wikidata.org/entity/Q8816283,Category:States and territories established in 1927,http://www.wikidata.org/entity/Q6237410,Category:States and territories disestablished in 1927
http://www.wikidata.org/entity/Q7147638,Category:States and territories established in 1929,http://www.wikidata.org/entity/Q6237413,Category:States and territories disestablished in 1929
http://www.wikidata.org/entity/Q7147649,Category:States and territories established in 1932,http://www.wikidata.org/entity/Q6237415,Category:States and territories disestablished in 1932
http://www.wikidata.org/entity/Q7147614,Category:States and territories established in 1944,http://www.wikidata.org/entity/Q6237437,Category:States and territories disestablished in 1944
http://www.wikidata.org/entity/Q6926602,Category:States and territories established in 1945,http://www.wikidata.org/entity/Q6237440,Category:States and territories disestablished in 1945
http://www.wikidata.org/entity/Q7147611,Category:States and territories established in 1946,http://www.wikidata.org/entity/Q6237443,Category:States and territories disestablished in 1946
http://www.wikidata.org/entity/Q7147615,Category:States and territories established in 1947,http://www.wikidata.org/entity/Q6237446,Category:States and territories disestablished in 1947
http://www.wikidata.org/entity/Q6238237,Category:States and territories established in 1948,http://www.wikidata.org/entity/Q6237448,Category:States and territories disestablished in 1948
http://www.wikidata.org/entity/Q7147579,Category:States and territories established in 1950,http://www.wikidata.org/entity/Q6237452,Category:States and territories disestablished in 1950
http://www.wikidata.org/entity/Q7147681,Category:States and territories established in 1963,http://www.wikidata.org/entity/Q6237471,Category:States and territories disestablished in 1963
http://www.wikidata.org/entity/Q7147821,Category:States and territories established in 1995,http://www.wikidata.org/entity/Q6237497,Category:States and territories disestablished in 1995
http://www.wikidata.org/entity/Q8815093,Category:States and territories disestablished in 1928,http://www.wikidata.org/entity/Q6238232,Category:States and territories established in 1928
http://www.wikidata.org/entity/Q6237448,Category:States and territories disestablished in 1948,http://www.wikidata.org/entity/Q6238237,Category:States and territories established in 1948
http://www.wikidata.org/entity/Q6429936,Category:Films set in North Carolina,http://www.wikidata.org/entity/Q6241960,Category:Films shot in North Carolina
http://www.wikidata.org/entity/Q6441399,Category:Male pornographic film actors,http://www.wikidata.org/entity/Q6265153,Category:Pornographic film actresses
http://www.wikidata.org/entity/Q10764194,minus sign,http://www.wikidata.org/entity/Q6265342,+
http://www.wikidata.org/entity/Q6835280,Category:Films set in France,http://www.wikidata.org/entity/Q6271005,Category:Films shot in France
http://www.wikidata.org/entity/Q7482620,Category:Deaths in Bolivia,http://www.wikidata.org/entity/Q6282920,Q6282920
http://www.wikidata.org/entity/Q16913537,"Category:Deaths in Carolina, Puerto Rico",http://www.wikidata.org/entity/Q6282922,Q6282922
http://www.wikidata.org/entity/Q32756606,Q32756606,http://www.wikidata.org/entity/Q6282970,Q6282970
http://www.wikidata.org/entity/Q9219833,Category:Deaths in San Juan,http://www.wikidata.org/entity/Q6282975,"Category:Births in San Juan, Puerto Rico"
http://www.wikidata.org/entity/Q9219948,Category:Deaths in Shkodër,http://www.wikidata.org/entity/Q6282976,Q6282976
http://www.wikidata.org/entity/Q19122173,Q19122173,http://www.wikidata.org/entity/Q6289310,Q6289310
http://www.wikidata.org/entity/Q7164113,Category:Organizations established in the 2010s,http://www.wikidata.org/entity/Q6289685,Category:Organizations disestablished in the 2010s
http://www.wikidata.org/entity/Q8770887,Category:Political parties established in 1924,http://www.wikidata.org/entity/Q6292651,Category:Political parties disestablished in 1924
http://www.wikidata.org/entity/Q8770914,Category:Political parties established in 1945,http://www.wikidata.org/entity/Q6292665,Category:Political parties disestablished in 1945
http://www.wikidata.org/entity/Q8770917,Category:Political parties established in 1947,http://www.wikidata.org/entity/Q6292669,Category:Political parties disestablished in 1947
http://www.wikidata.org/entity/Q6296744,Category:Films shot in Barcelona,http://www.wikidata.org/entity/Q6293829,Category:Films set in Barcelona
http://www.wikidata.org/entity/Q6296763,Category:Films shot in Madrid,http://www.wikidata.org/entity/Q6293847,Category:Films set in Madrid
http://www.wikidata.org/entity/Q10220313,Category:Films shot in Sevilla,http://www.wikidata.org/entity/Q6293896,Category:Films set in Seville
http://www.wikidata.org/entity/Q9492683,Category:Films set in the Bahamas,http://www.wikidata.org/entity/Q6296742,Category:Films shot in the Bahamas
http://www.wikidata.org/entity/Q6293829,Category:Films set in Barcelona,http://www.wikidata.org/entity/Q6296744,Category:Films shot in Barcelona
http://www.wikidata.org/entity/Q18094995,Category:Films set in Buenos Aires,http://www.wikidata.org/entity/Q6296745,Category:Films shot in Buenos Aires
http://www.wikidata.org/entity/Q6409133,Category:Films set in Chile,http://www.wikidata.org/entity/Q6296749,Category:Films shot in Chile
http://www.wikidata.org/entity/Q8457637,Category:Films set in Florida,http://www.wikidata.org/entity/Q6296753,Category:Films shot in Florida
http://www.wikidata.org/entity/Q15257476,Category:Films set in Gibraltar,http://www.wikidata.org/entity/Q6296755,Category:Films shot in Gibraltar
http://www.wikidata.org/entity/Q6833825,Category:Films set in Iceland,http://www.wikidata.org/entity/Q6296757,Category:Films shot in Iceland
